url,type
http://affmj.org/index.php?option=com_content&view=article&id=73:olivier-lecomte-formation-gestion-conflits-en-magasin&catid=13:formations-management&Itemid=18,defacement
icehockey.wikia.com/wiki/Bob_Wren,benign
http://9779.info/%E4%BA%BA%E7%89%A9%E6%8A%BD%E8%B1%A1%E9%BB%91%E7%99%BD%E8%A3%85%E9%A5%B0%E7%94%BB/,malware
upperstjohn.com/1872/stbruno6.htm,benign
http://superuser.com/questions/800994/automaticly-run-xinit-from-rc-local-as-different-user?answertab=active,benign
mabmackay.ca/modules/pages/index.php?id=27&langue=en&menu=10,benign
http://www.geothermalanywhere.com/news.html?start=20&lang=en,defacement
libcom.org/library/death-in-june-a-nazi-band,benign
imperialproducts.com/,benign
http://www.istituto-montessori.it/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5pc3RpdHV0by1tb250ZXNzb3JpLml0L2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTI0Om9wZXJhdG9yZS1zb2Npby1hc3Npc3RlbnppYWxlJkl0ZW1pZD0yOQ==,defacement
emailphonedirectory.com/29575.html,benign
http://censor.net.ua/photo_news/334963/sbu_zaderjala_na_goryachem_terrorista_kota_kotoryyi_pytalsya_vzorvat_oboronnye_soorujeniya_harkova_foto,benign
chacha.com/question/who-was-the-center-for-the-oakland-raiders-in-the-2002-superbowl-season,benign
http://www.sweethome.com.gr/index.php?option=com_content&view=article&id=52:2010-09-08-13-56-00&catid=39:2010-08-30-11-31-19&Itemid=56,defacement
knol.google.com/k/jerry-lewis-movies-on-youtube,benign
http://pastehtml.com/view/berhjgcpv.html,phishing
youtube.com/watch?v=PboavR58WCc,benign
streamingsportsfree.com/watch-vancouver-whitecaps-v-colorado-rapids-live-22-10-2011/,benign
http://emgn.com/s/this-garden-is-absolutely-beautiful-but-beware-its-plants-are-extremely-deadly/,benign
twitter.com/DG_RDS21,benign
explorandomexico.com/about-mexico/11/185/,benign
lead411.com/Ralph_Silva_6753119.html,benign
http://www.ljmrefrigeration.com.au/logs/verify.php,phishing
http://www.eca.edu.au/compliance.1,defacement
engfootyabroad.wordpress.com/,benign
http://www.animalairways.com/news-and-events/press-releases/191.html,defacement
http://sourceforge.net/directory/development/add_facet_filter?facet=language&constraint=C%23,benign
web.me.com/dmlast/RCMP-IPOB/Contents.html,benign
content.usatoday.com/community/tags/topic.aspx?req=tag&pg=10&tag=DeMarcus%20Nelson,benign
kidsclothesconnection.com/,benign
sharbotlake.com/attraction.html,benign
http://www.immoverw.de/index.php/component/content/article/8,defacement
imagine-you.com/,benign
http://www.ifk-motion.dk/index.php?view=article&catid=52:i-2012-deltog-vi-i-&id=125:nationalpark-thy-marathon-2012-1-sep&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=55,defacement
maxoutput.net/?tag=jj-edwards,benign
http://goldenheart.com.mx/compra-de-oro/index.php?option=com_content&view=article&id=83&Itemid=228,defacement
nakedplaces.net/usa_9.html,benign
toto.lib.unca.edu/findingaids/mss/ashe_walter/USS_Asheville_history.html,benign
http://www.thesmetimes.com/redirecct/Yahoo-PLAIN/Yahoo-PLAIN/gade.php,phishing
blogs.westword.com/latestword/2010/09/dan_maes_not_padding_resume_with_jason_bourne_tales_about_police_past_spokesman_says.php,benign
http://tendencias.marazulmalhas.com.br/wp-admin/instal.html,phishing
junctioncity-ks.gov/,benign
tripadvisor.co.uk/Attraction_Review-g155032-d155361-Reviews-La_Ronde_Amusement_Park-Montreal_Quebec.html,benign
amazon.com/DESIGN-Patty-Duke-Astin/dp/B000Y8UGOS,benign
vvvalki.000webhostapp.com,phishing
http://www.antonov-vrtec.si/otroke-iskrice?start=75,defacement
censusonline.us/browse/NESBITT/,benign
http://mahshov.com/index.php?option=com_content&view=article&id=7&Itemid=35,defacement
theguitarguy.com/iminthem.htm,benign
faqs.org/people-search/seney-new-york/,benign
http://freesoftpage.de/download-server/viewcategory/16-video--mediaplayer.html,defacement
dilit.it/,benign
jazdsupplychain.com/supplytech/company/GT-Nexus-INC.htm?supplierId=80001818,benign
wiredforbooks.org/robertpinsky/,benign
http://mashable.com/category/international-space-station/2015/05/07/russian-progress-spaceship-mission-end,benign
teotu.de/,benign
http://www.mtkenyaavocadofarms.com/sss/5f77fc8c04508e35101252b3e82b4f64/,phishing
bestofsicily.com/mag/art314.htm,benign
docstoc.com/docs/33961618/OLD-SHIP-PICTURES-OLD-SHIP-PHOTOS-WW1-WW2-SS-MV,benign
http://asociacionkaribu.org/index.php/component/content/article/385-sin-papeles-sin-futuro,defacement
xcfdrfslage.idv.am,phishing
abclocal.go.com/kgo/explore?tag=jerry-brown,benign
http://www.kindergarten-mainbernheim.de/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5raW5kZXJnYXJ0ZW4tbWFpbmJlcm5oZWltLmRlL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTQ4OmdydXNzd29ydC1kZXMtdHJhZWdlcnMmY2F0aWQ9MzQ6aW5mb3JtYXRpb25lbiZJdGVtaWQ9MzQ=,defacement
awningsdetroit.com/components/com_k2/le-devoir-archives-p-619.html,benign
sportsillustrated.cnn.com/multimedia/photo_gallery/1101/nhl-goalie-masks-by-team-2010-11/content.32.html,benign
matchviewss.cf,phishing
christiancleric.blogspot.com/,benign
http://comicbook.com/2015/04/14/video-deadpool-gets-in-the-face-of-negasonic-teenage-warhead/,benign
boomerater.com/senior-living/senior-housing-in-San-Fernando-Valley_California,benign
ticketluck.com/theater-tickets/Sylvia-Browne/index.php,benign
http://www.daytonaelectronics.co.za/index.php?option=com_rokdownloads&view=folder&Itemid=59&id=3:events,defacement
broadcast.iu.edu/lectures/patten06/index.html,benign
kansascity.com/2011/10/19/3217725/some-reasons-why-kansas-city-is.html,benign
articles.nydailynews.com/2008-02-11/news/17891426_1_hillary-clinton-maggie-williams-new-campaign-manager,benign
createyourfuture.org.uk,malware
chacha.com/question/can-i-get-information-on-wwf-super-star-the-natural-butch-reed,benign
legacy.com/obituaries/startribune/obituary.aspx?n=william-turcotte&pid=136777757&fhid=3206,benign
pipl.com/directory/name/Bala/Ray,benign
joshualandis.com/blog/?p=9986,benign
idolator.com/5805411/songs-for-japan-charity-album-track-listing,benign
fodors.com/community/united-states/driving-route-boston-montreal-something-about-lake-champlain-bridge.cfm,benign
flickr.com/photos/60861613@N00/3970387624/,benign
behaviourchange.com/,benign
facebook.com/alice.terry2,benign
sulit.com.ph/index.php/view+classifieds/id/632251/CJRS+Building,benign
http://www.fondazioneunivaq.it/cosa-facciamo/ricerca/82-tecnologie-ambientali?tmpl=component&print=1&layout=default&page=,defacement
metrolyrics.com/baba-o-riley-lyrics-who.html,benign
linkedin.com/pub/ruta-lee/7/a95/aa1,benign
http://www.portmacau.com/gaj/News.asp?classid=22,defacement
taylornoakes.com/2011/05/17/on-hospitals-how-do-we-manage-institutional-space/,benign
lyrics.wikia.com/Alys_Robi,benign
http://pastehtml.com/view/b2wvd3rlv.html,phishing
uvtextures.com/,benign
alias.unfiction.com/s2/,benign
facebook.com/pages/Tiago-Bettencourt/143749938969588,benign
answers.com/topic/matson-navigation-company-inc,benign
facebook.com/AutodeskME,benign
fceboo.altervista.org,phishing
bu.academia.edu/MaryBeaudry/Papers/310874/_Above_Vulgar_Economy_The_Intersection_of_Historical_Archaeology_and_Microhistory_in_Writing_Archaeological_Biographies_of_Two_New_England_Merchants,benign
uk.ask.com/wiki/Yorkshire_County_Cup,benign
qualisteam.com/Banks/Africa/Mali/,benign
hms-group.de/,benign
aasteel.com/,benign
facebook.com/pages/Representative-Mike-Talboy/67570235392,benign
http://9779.info/%E6%8A%98%E7%BA%B8%E8%8A%B1%E6%8B%BC%E8%B4%B4%E7%94%BB/,malware
nymag.com/listings/attraction/carnegie_hall/,benign
absolutelyrics.com/lyrics/view/arashi/sakura_sake/,benign
mylife.com/barlowbilly,benign
encoremusic.com/1110074.html,benign
http://agrisemm.com/news/1-latest-news/63-market-update-june-2010,defacement
http://www.custi-animale.ro/magazin-on-line/custi-gaini-si-pui/cusca-pui-gaina-2-comp,defacement
http://www.jetcon.dk/index.php?option=com_content&view=article&id=43:entreprise-privat-2&catid=2:entreprise-privat&Itemid=15,defacement
http://westwindwebdesign.com/portfolio/22-jim-borgreen.html,defacement
http://www.tvsk.com.au/shop/32/26/knife-sheaths/P-30cm-x-7cm-knife-sheath-6,defacement
facebook.com/pages/Ma-Foi-Randstad-India/218162234868036,benign
current.com/entertainment/movies/92343626_the-first-kenyan-sci-fi-film-pumzi-screened-at-the-sundance-film-festival.htm,benign
http://eu-chinadebtsolutions.com/index.php/en/component/user/reset,defacement
christmasreviews.com/wheartlandsong.shtml,benign
moneygramprepaiddebit.com/,benign
http://www.parladori.it/la-nostra-sede.html,defacement
scribd.com/doc/12905292/Record-of-the-Rust-Family-Part-2,benign
http://www.redcitysoul.co.uk/index.php/home.html,defacement
theglobeandmail.com/places/quebec-ridings/election-fed2011/r24075/,benign
blu-raydiscripper.net/,benign
retailangle.com/,benign
answers.com/topic/bernie-worrell,benign
http://olx.in/hi/account/?origin=observepopup&ref%5B0%5D%5Bdocument%5D=blackberry-q10-white-colour-IDWjmoW.html&ref%5B0%5D%5Baction%5D=ad&ref%5B0%5D%5Bmethod%5D=index,benign
http://distractify.com/post/related/id/554526ab4a0c4bf1609ba3c7/skip/30/limit/10/back/0,benign
fanbase.com/IUPUI-Jaguars-Mens-Golf,benign
urbanlyrics.com/f/fattone.html,benign
oce.catholic.com/index.php?title=Archdiocese_of_Montreal,benign
http://update-information001.albayan.ly/,phishing
en.wikipedia.org/wiki/Scaterd_Few,benign
biographi.ca/009004-119.01-e.php?BioId=37551,benign
people.famouswhy.com/adam_schiff/,benign
youtube.com/watch?v=RkeyXxel2nk,benign
usa-people-search.com/Find-Susan-Greer-NJ.aspx,benign
en.wikipedia.org/wiki/Monty_Stickles,benign
famous-relationships.topsynergy.com/Jean_Simmons/,benign
http://djsipke.nl/foto-album/1-cafedeknyp/detail/30-046.html?tmpl=component,defacement
askactor.com/actor/Sakurai_Sho/,benign
movies.yahoo.com/movie/1800201725/cast,benign
http://mov-designtec.de/index.php?option=com_content&view=article&id=59&Itemid=64,defacement
http://www.redpenguinwebsolutions.com/website/index.php?option=com_user&view=login&Itemid=90,defacement
importgenius.com/importers/geo-f-novey-inc,benign
myspace.com/towerofpower414,benign
bollywoodmantra.com/album/vishal-shekhar-album-launch/,benign
archiver.rootsweb.ancestry.com/th/read/MIMS/2003-04/1050079727,benign
tributes.com/show/Sidney-Harman-91257298,benign
http://www.vu2.in/component/content/article/3-newsflash/257-qrz-india-hams-search-engine.html,defacement
wn.com/Basilica_of_St_Denis,benign
doppelganger-ds.livejournal.com/,benign
http://www.userp.org.br/index.php?option=com_zoo&view=category&Itemid=203,defacement
"http://pembrokeshire-farm-cottages.co.uk/component/option,com_rentalotplus/Itemid,11/call_type,1/controller,enquiry/currency,GBP/datefrom,2012-03-03/dateto,2012-03-10/task,display/unit_id,1/index.html",defacement
norwoodvillagegreenconcertseries.org/index.php?option=com_content&task=view&id=36&Itemid=32,benign
blackamericaweb.com/?q=articles/news/the_black_diaspora_news/31509,benign
westernautosales.biz/,benign
spokeo.com/Jean+Saucier,benign
http://zoetekroon.nl/wp-content/plugins/fancybox-for-wordpress/fancybox/fancybox.css?ver=3.5.1,malware
http://www.popconcepts.com/portfolio/bell-sports.html,defacement
http://fiberindokreatif.com/component/mailto/index.html?tmpl=component&link=2163f725b5b8f959f9e29071fc137c5446ff9b9d,defacement
library.puc.edu/pitcairn/pitcairn/Pitcairners/Young.shtml,benign
sexypeople-blog.com/,benign
charitynavigator.org/index.cfm?bay=search.summary&orgid=3638,benign
http://thenextweb.com/creativity/2015/05/04/norwegian-artist-blends-spectacular-animal-portraits-with-their-natural-landscapes/,benign
nhl.com/ice/news.htm?id=566031,benign
themoralliberal.com/2011/04/13/thomas-jefferson-center-awards-2011-muzzle-to-hamilton-colleges-mandatory-intervention-for-freshman-males/,benign
http://www.eca.edu.au/introducingeca/index.html,defacement
cookman.edu/about_BCU/administration/trustees.html,benign
myspace.com/timfletchermusic,benign
schooldigger.com/go/NY/schools/0009402108/school.aspx,benign
http://wxztjz.com/e/public/onclick?enews=donews&classid=64&id=101,malware
wildcatslinkcrew.com/,benign
talk.collegeconfidential.com/indiana-university-bloomington/855850-kllc-vs-hrc.html,benign
johnadamschristiansenlawoffice.com/Attorney-Profile/,benign
erowid.org/ask/ask.php?ID=3107,benign
archive.org/stream/lionandthethrone000083mbp/lionandthethrone000083mbp_djvu.txt,benign
medhelp.org/posts/Eye-Care/How-to-remove-little-wart-like-something-on-my-upper-eyelid/show/1423124,benign
http://packagingpro.nl/vestigingen,defacement
http://olx.co.id/elektronik-gadget/elektronik-rumah-tangga/kipas-angin-ac-exhaust/gtm.js,benign
gymn.ca/athletes/women/damianova.shtml,benign
twitter.com/richdjedwards,benign
cherry-creek-cabinets.com/,benign
inetaccessinc.com/,benign
http://packagingpro.nl/assortiment/dozen/156-octabins?layout=blog,defacement
amazon.co.uk/Scorpio-DVD-Burt-Lancaster/dp/B00015N556,benign
azhockey.com/PA/PAihlGOALIE.html,benign
youtube.com/watch?v=-JQCdGVt3s8,benign
facebook.com/joshua.beckley1,benign
jango.com/music/Matt+Wertz?l=0,benign
twitter.com/ellabakercenter,benign
film.com/photos/coraline,benign
en.wikipedia.org/wiki/United_States_Note,benign
paypalcom.vpstrust.com,phishing
oregonapwa.org/,benign
http://a-sluh.ru/index.php?option=com_content&view=article&id=21&Itemid=23,defacement
http://www.arjanland-kerstbomen.nl/soorten/abies-procera-nobilis?format=pdf,defacement
http://boroska.ru/index.php?format=feed&type=atom&option=com_content&Itemid=23,defacement
schools-wikipedia.org/wp/s/Southern_United_States.htm,benign
http://blueanchor.nl/dintelmarkt/page/show_category/catid/7.html,defacement
schema-root.org/region/asia/east_asia/japan/prefectures/okinawa/,benign
bluescentral.org/,benign
tripadvisor.com/Restaurant_Review-g551726-d1928972-Reviews-Old_school_cafe-Ballymena_County_Antrim_Northern_Ireland.html,benign
corporationwiki.com/people/index.aspx/A/6/21/,benign
mp3videosearch.com/mp3/Leningrad-Cowboys-There-Must-Be-An-Angel.htm,benign
ckoslmw8rm.harrisdentalsolutions.com,phishing
montreal.cityguide.ca/top-6-things-to-do-in-montreal-on-a-rainy-day-6-st-josephs-oratory-oratoire-saintjoseph-030418.php,benign
silentfilmstv.com/,benign
imdb.com/name/nm0106067/,benign
undertheinfluencebook.org,phishing
wn.com/MTV_Movie_Awards,benign
usacycling.org/results/index.php?compid=179001,benign
http://io9.com/10-examples-of-how-it-looks-when-artists-sexualize-male-1628021803/layer/,benign
youtube.com/watch?v=5kntHLt81U8,benign
lineka.cn,phishing
en.wikipedia.org/wiki/Mort_Sahl,benign
flickr.com/photos/jlbutler/2491665956/,benign
users.rootsweb.ancestry.com/~qcetcem/saint_edmond_cemetery_d.htm,benign
twitter.com/LoMoMarlins,benign
http://www.lebenslauf-fischerbach.de/index.php?option=com_joomgallery,defacement
classicwomen.tripod.com/vivian_vachon.htm,benign
http://oneplus.net/ca_en/support/answer/when-will-the-oneplus-one-be-available-in-my-country,benign
matdl.org/failurecases/Building_Collapse_Cases/Kemper_Arena,benign
cmdstore.com/dcuniverse.html,benign
ellisisland.org/shipping/FormatTripPass.asp?sship=Patris&BN=P00105-9&lineshipid=681&shipid=,benign
http://www.real-house.nl/component/mailto/index.html?tmpl=component&link=6ba7e25ea3be8df6a0e70205912118bb403be630,defacement
papabubbleksa.com,malware
uk.ask.com/wiki/Being_Human_(TV_series),benign
forums.bellaonline.com/ubbthreads.php?ubb=showflat&Number=176818,benign
ruralmissouri.coop/08pages/08MayCackle.html,benign
http://torcache.net/torrent/AB14F8A0867A7C4CBA85F3F7A3F15FEAB2AC1F86.torrent?title=[kickass.to]maroon.5.discography.1997.14.channel.neo,benign
http://martaaguiar.com/wah/log/joh.html,phishing
http://www.toriyama-k.jp/index.html,defacement
businessdeal.me,phishing
santafetimes.com/contact-us.html,benign
vividseats.com/ncaaf/kansas-state-wildcats-tickets.html,benign
freebase.com/view/en/sales_manager,benign
kcroyalshistory.com/1996.htm,benign
indianhockey.com/Tournaments/JuniorWorldCup/JuniorWorldCup2001/tabid/80/language/en-US/Default.aspx,benign
akiba-online.com/forum/showthread.php?t=558487,benign
http://img238.ph.126.net/WaHTY5VNV1QvkH4Dt7vL9Q==/1420885682436867761.jpg,malware
http://www.saegewerk-strubelt.de/index.php?option=com_wrapper&view=wrapper&Itemid=7,defacement
egamandala0031.000webhostapp.com,phishing
twitter.com/rachelaleesha,benign
t2films.blogspot.com/,benign
bluejayshome.com/news/blue-jays-hire-scouts-.php,benign
worldconnect.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=DESC&db=freer&id=I34553,benign
findanyfilm.com/The-Eagle-film_options~24229,benign
scribd.com/doc/24695111/facts-on-file-a-to-z-american-woman-leaders-and-activists,benign
beemp3.com/download.php?file=8234070&song=Paranoid+-+www.KAYCEONLINE.com,benign
http://olx.ro/i2/moda-frumusete/incaltaminte-barbati/ghete/moda-frumusete/incaltaminte-barbati/ghete,benign
standardlife.bm/,benign
https://medium.com/@gregisenberg/hacking-success-as-an-entrepreneur-3965858b5edb?source=latest,benign
myspace.com/bettygrable,benign
apres-coup.org/,benign
onesource.com/free/Marguerite-Woung-Chapman/People/Profile/45240264-51,benign
http://interpark.com/product/MallDisplay.do?_method=Detail&sc.shopNo=0000100000&sc.dispNo=001930&sc.prdNo=2534834483&bm1=bottom&bm2=prd,benign
local.yahoo.com/info-14344807-kardel-dagmar-fort-lauderdale,benign
uspwr.com/onyx.asp,benign
http://www.africa2000network.org/godwin/,phishing
tinyvices.com/,benign
opera-optics.com/,benign
altmusic.about.com/od/top10lists/tp/top-10-constellation-albums.htm,benign
nflmocks.com/2011/07/13/2012-nfl-season-preview-new-york-jets/,benign
ploegblog.net/2011/03/michigans-nuclear-power-plants-where-are-they/,benign
http://www.trees-partner.ch/index.php?option=com_content&view=article&id=2&Itemid=2&fontstyle=f-larger,defacement
en.wikipedia.org/wiki/Obsession,benign
lwspa4all.com,phishing
greatscottishwalk.com/gsw/events_12mile_results_glasgow.php,benign
batchgeo.com/map/dc427ffa6a31d4a57fe037b0583dd403,benign
http://www.electrosistemas.com.ar/index.php?option=com_virtuemart&page=shop.browse&category_id=34&Itemid=2&TreeId=6,defacement
